,date,gender,births
4614,1975-01-11,M,4146
4615,1975-01-12,F,3571
4616,1975-01-12,M,3669
4617,1975-01-13,F,4140
4618,1975-01-13,M,4479
4619,1975-01-14,F,4446
4620,1975-01-14,M,4742
4621,1975-01-15,F,4297
4622,1975-01-15,M,4596
4623,1975-01-16,F,4229
4624,1975-01-16,M,4407
4625,1975-01-17,F,4417
4626,1975-01-17,M,4595
4627,1975-01-18,F,3716
4628,1975-01-18,M,4160
4629,1975-01-19,F,3701
4630,1975-01-19,M,3747
4631,1975-01-20,F,4384
4632,1975-01-20,M,4518
4633,1975-01-21,F,4470
4634,1975-01-21,M,4632
4635,1975-01-22,F,4101
4636,1975-01-22,M,4457
4637,1975-01-23,F,4233
4638,1975-01-23,M,4514
4639,1975-01-24,F,4291
4640,1975-01-24,M,4480
4641,1975-01-25,F,3923
4642,1975-01-25,M,4154
4643,1975-01-26,F,3695
4644,1975-01-26,M,4013
4645,1975-01-27,F,4332
4646,1975-01-27,M,4451
4647,1975-01-28,F,4534
4648,1975-01-28,M,4615
4649,1975-01-29,F,4436
4650,1975-01-29,M,4464
4651,1975-01-30,F,4161
4652,1975-01-30,M,4456
4653,1975-01-31,F,4163
4654,1975-01-31,M,4514
4657,1975-02-01,F,3735
4658,1975-02-01,M,3964
4659,1975-02-02,F,3542
4660,1975-02-02,M,3774
4661,1975-02-03,F,4337
4662,1975-02-03,M,4544
4663,1975-02-04,F,4552
4664,1975-02-04,M,4541
4665,1975-02-05,F,4358
4666,1975-02-05,M,4471
4667,1975-02-06,F,4017
4668,1975-02-06,M,4408
4669,1975-02-07,F,4371
4670,1975-02-07,M,4598
4671,1975-02-08,F,3816
4672,1975-02-08,M,4036
4673,1975-02-09,F,3652
4674,1975-02-09,M,3912
4675,1975-02-10,F,4293
4676,1975-02-10,M,4440
4677,1975-02-11,F,4473
4678,1975-02-11,M,4653
4679,1975-02-12,F,4364
4680,1975-02-12,M,4584
4681,1975-02-13,F,4207
4682,1975-02-13,M,4555
4683,1975-02-14,F,4583
4684,1975-02-14,M,4636
4685,1975-02-15,F,3824
4686,1975-02-15,M,4173
4687,1975-02-16,F,3748
4688,1975-02-16,M,3797
4689,1975-02-17,F,4119
4690,1975-02-17,M,4254
4691,1975-02-18,F,4399
4692,1975-02-18,M,4833
4693,1975-02-19,F,4217
4694,1975-02-19,M,4579
4695,1975-02-20,F,4374
4696,1975-02-20,M,4610
4697,1975-02-21,F,4472
4698,1975-02-21,M,4447
4699,1975-02-22,F,3860
4700,1975-02-22,M,4057
4701,1975-02-23,F,3495
4702,1975-02-23,M,3782
4703,1975-02-24,F,4288
4704,1975-02-24,M,4566
4705,1975-02-25,F,4433
4706,1975-02-25,M,4717
4707,1975-02-26,F,4295
4708,1975-02-26,M,4525
4709,1975-02-27,F,4071
4710,1975-02-27,M,4470
4711,1975-02-28,F,4418
4712,1975-02-28,M,4556
4718,1975-03-01,F,3882
4719,1975-03-01,M,4039
4720,1975-03-02,F,3642
4721,1975-03-02,M,3745
4722,1975-03-03,F,4351
4723,1975-03-03,M,4612
4724,1975-03-04,F,4421
4725,1975-03-04,M,4616
4726,1975-03-05,F,4286
4727,1975-03-05,M,4568
4728,1975-03-06,F,4241
4729,1975-03-06,M,4599
4730,1975-03-07,F,4491
4731,1975-03-07,M,4564
4732,1975-03-08,F,3870
4733,1975-03-08,M,3934
4734,1975-03-09,F,3510
4735,1975-03-09,M,3636
4736,1975-03-10,F,4208
4737,1975-03-10,M,4360
4738,1975-03-11,F,4504
4739,1975-03-11,M,4735
4740,1975-03-12,F,4290
4741,1975-03-12,M,4643
4742,1975-03-13,F,4283
4743,1975-03-13,M,4327
4744,1975-03-14,F,4522
4745,1975-03-14,M,4576
4746,1975-03-15,F,3675
4747,1975-03-15,M,3916
4748,1975-03-16,F,3520
4749,1975-03-16,M,3715
4750,1975-03-17,F,4326
4751,1975-03-17,M,4674
4752,1975-03-18,F,4351
4753,1975-03-18,M,4739
4754,1975-03-19,F,4254
4755,1975-03-19,M,4613
4756,1975-03-20,F,4306
4757,1975-03-20,M,4620
4758,1975-03-21,F,4363
4759,1975-03-21,M,4709
4760,1975-03-22,F,3936
4761,1975-03-22,M,4102
4762,1975-03-23,F,3578
4763,1975-03-23,M,3944
4764,1975-03-24,F,4303
4765,1975-03-24,M,4481
4766,1975-03-25,F,4458
4767,1975-03-25,M,4748
4768,1975-03-26,F,4317
4769,1975-03-26,M,4595
4770,1975-03-27,F,4185
4771,1975-03-27,M,4368
4772,1975-03-28,F,4247
4773,1975-03-28,M,4552
4774,1975-03-29,F,3772
4775,1975-03-29,M,3858
4776,1975-03-30,F,3408
4777,1975-03-30,M,3763
4778,1975-03-31,F,4145
4779,1975-03-31,M,4377
4782,1975-04-01,F,4263
4783,1975-04-01,M,4608
4784,1975-04-02,F,4197
4785,1975-04-02,M,4573
4786,1975-04-03,F,4329
4787,1975-04-03,M,4572
4788,1975-04-04,F,4155
4789,1975-04-04,M,4461
4790,1975-04-05,F,3647
4791,1975-04-05,M,3934
4792,1975-04-06,F,3467
4793,1975-04-06,M,3695
4794,1975-04-07,F,4043
4795,1975-04-07,M,4458
4796,1975-04-08,F,4410
4797,1975-04-08,M,4710
4798,1975-04-09,F,4299
4799,1975-04-09,M,4524
4800,1975-04-10,F,4135
4801,1975-04-10,M,4442
4802,1975-04-11,F,4351
4803,1975-04-11,M,4580
4804,1975-04-12,F,3592
4805,1975-04-12,M,3958
4806,1975-04-13,F,3449
4807,1975-04-13,M,3553
4808,1975-04-14,F,4131
4809,1975-04-14,M,4319
4810,1975-04-15,F,4426
4811,1975-04-15,M,4688
4812,1975-04-16,F,4142
4813,1975-04-16,M,4534
4814,1975-04-17,F,4117
4815,1975-04-17,M,4419
4816,1975-04-18,F,4489
4817,1975-04-18,M,4642
4818,1975-04-19,F,3741
4819,1975-04-19,M,3873
4820,1975-04-20,F,3439
4821,1975-04-20,M,3590
4822,1975-04-21,F,4027
4823,1975-04-21,M,4421
4824,1975-04-22,F,4352
4825,1975-04-22,M,4592
4826,1975-04-23,F,4186
4827,1975-04-23,M,4325
4828,1975-04-24,F,4156
4829,1975-04-24,M,4370
4830,1975-04-25,F,4258
4831,1975-04-25,M,4597
4832,1975-04-26,F,3732
4833,1975-04-26,M,3905
4834,1975-04-27,F,3583
4835,1975-04-27,M,3579
4836,1975-04-28,F,4278
4837,1975-04-28,M,4471
4838,1975-04-29,F,4489
4839,1975-04-29,M,4762
4840,1975-04-30,F,4295
4841,1975-04-30,M,4366
4846,1975-05-01,F,4145
4847,1975-05-01,M,4509
4848,1975-05-02,F,4242
4849,1975-05-02,M,4429
4850,1975-05-03,F,3623
4851,1975-05-03,M,3956
4852,1975-05-04,F,3558
4853,1975-05-04,M,3638
4854,1975-05-05,F,4258
4855,1975-05-05,M,4259
4856,1975-05-06,F,4366
4857,1975-05-06,M,4595
4858,1975-05-07,F,4171
4859,1975-05-07,M,4296
4860,1975-05-08,F,4178
4861,1975-05-08,M,4373
4862,1975-05-09,F,4244
4863,1975-05-09,M,4617
4864,1975-05-10,F,3616
4865,1975-05-10,M,3852
4866,1975-05-11,F,3471
4867,1975-05-11,M,3757
4868,1975-05-12,F,4489
4869,1975-05-12,M,4549
4870,1975-05-13,F,4538
4871,1975-05-13,M,4709
4872,1975-05-14,F,4340
4873,1975-05-14,M,4565
4874,1975-05-15,F,4250
4875,1975-05-15,M,4584
4876,1975-05-16,F,4319
4877,1975-05-16,M,4599
4878,1975-05-17,F,3886
4879,1975-05-17,M,4123
4880,1975-05-18,F,3466
4881,1975-05-18,M,3803
4882,1975-05-19,F,4356
4883,1975-05-19,M,4472
4884,1975-05-20,F,4655
4885,1975-05-20,M,4899
4886,1975-05-21,F,4332
4887,1975-05-21,M,4711
4888,1975-05-22,F,4396
4889,1975-05-22,M,4724
4890,1975-05-23,F,4433
4891,1975-05-23,M,4700
4892,1975-05-24,F,3791
4893,1975-05-24,M,4015
4894,1975-05-25,F,3641
4895,1975-05-25,M,3871
4896,1975-05-26,F,3631
4897,1975-05-26,M,3901
4898,1975-05-27,F,4375
4899,1975-05-27,M,4417
4900,1975-05-28,F,4256
4901,1975-05-28,M,4656
4902,1975-05-29,F,4396
4903,1975-05-29,M,4586
4904,1975-05-30,F,4395
4905,1975-05-30,M,4605
4906,1975-05-31,F,3695
4907,1975-05-31,M,3924
4910,1975-06-01,F,3470
4911,1975-06-01,M,3774
4912,1975-06-02,F,4129
4913,1975-06-02,M,4426
4914,1975-06-03,F,4388
4915,1975-06-03,M,4608
4916,1975-06-04,F,4259
4917,1975-06-04,M,4483
4918,1975-06-05,F,4320
4919,1975-06-05,M,4463
4920,1975-06-06,F,4447
4921,1975-06-06,M,4665
4922,1975-06-07,F,3701
4923,1975-06-07,M,3941
4924,1975-06-08,F,3595
4925,1975-06-08,M,3554
4926,1975-06-09,F,4211
4927,1975-06-09,M,4412
4928,1975-06-10,F,4412
4929,1975-06-10,M,4585
4930,1975-06-11,F,4332
4931,1975-06-11,M,4512
4932,1975-06-12,F,4384
4933,1975-06-12,M,4570
4934,1975-06-13,F,4251
4935,1975-06-13,M,4512
4936,1975-06-14,F,3970
4937,1975-06-14,M,4021
4938,1975-06-15,F,3529
4939,1975-06-15,M,3742
4940,1975-06-16,F,4207
4941,1975-06-16,M,4474
4942,1975-06-17,F,4417
4943,1975-06-17,M,4795
4944,1975-06-18,F,4396
4945,1975-06-18,M,4654
4946,1975-06-19,F,4354
4947,1975-06-19,M,4761
4948,1975-06-20,F,4372
4949,1975-06-20,M,4667
4950,1975-06-21,F,3841
4951,1975-06-21,M,4118
4952,1975-06-22,F,3667
4953,1975-06-22,M,3746
4954,1975-06-23,F,4301
4955,1975-06-23,M,4858
4956,1975-06-24,F,4551
4957,1975-06-24,M,4849
4958,1975-06-25,F,4492
4959,1975-06-25,M,4622
4960,1975-06-26,F,4337
4961,1975-06-26,M,4687
4962,1975-06-27,F,4339
4963,1975-06-27,M,4616
4964,1975-06-28,F,4002
4965,1975-06-28,M,4127
4966,1975-06-29,F,3451
4967,1975-06-29,M,3962
4968,1975-06-30,F,4194
4969,1975-06-30,M,4857
4974,1975-07-01,F,4629
4975,1975-07-01,M,4883
4976,1975-07-02,F,4548
4977,1975-07-02,M,4792
4978,1975-07-03,F,4513
4979,1975-07-03,M,4880
4980,1975-07-04,F,3757
4981,1975-07-04,M,4160
4982,1975-07-05,F,3830
4983,1975-07-05,M,4158
4984,1975-07-06,F,3664
4985,1975-07-06,M,4050
4986,1975-07-07,F,4631
4987,1975-07-07,M,4843
4988,1975-07-08,F,4874
4989,1975-07-08,M,5204
4990,1975-07-09,F,4484
4991,1975-07-09,M,4933
4992,1975-07-10,F,4527
4993,1975-07-10,M,4697
4994,1975-07-11,F,4563
4995,1975-07-11,M,4888
4996,1975-07-12,F,3861
4997,1975-07-12,M,3992
4998,1975-07-13,F,3666
4999,1975-07-13,M,3733
5000,1975-07-14,F,4483
5001,1975-07-14,M,4812
5002,1975-07-15,F,4686
5003,1975-07-15,M,4938
5004,1975-07-16,F,4632
5005,1975-07-16,M,4738
5006,1975-07-17,F,4587
5007,1975-07-17,M,4899
5008,1975-07-18,F,4641
5009,1975-07-18,M,4827
5010,1975-07-19,F,4140
5011,1975-07-19,M,4230
5012,1975-07-20,F,3825
5013,1975-07-20,M,3990
5014,1975-07-21,F,4796
5015,1975-07-21,M,4723
5016,1975-07-22,F,4908
5017,1975-07-22,M,5057
5018,1975-07-23,F,4653
5019,1975-07-23,M,5098
5020,1975-07-24,F,4743
5021,1975-07-24,M,4755
5022,1975-07-25,F,4651
5023,1975-07-25,M,4844
5024,1975-07-26,F,3845
5025,1975-07-26,M,4287
5026,1975-07-27,F,3904
5027,1975-07-27,M,4048
5028,1975-07-28,F,4535
5029,1975-07-28,M,4838
5030,1975-07-29,F,4809
5031,1975-07-29,M,5063
5032,1975-07-30,F,4495
5033,1975-07-30,M,4894
5034,1975-07-31,F,4569
5035,1975-07-31,M,4891
5038,1975-08-01,F,4796
5039,1975-08-01,M,4912
5040,1975-08-02,F,4111
5041,1975-08-02,M,4467
5042,1975-08-03,F,3921
5043,1975-08-03,M,4154
5044,1975-08-04,F,4658
5045,1975-08-04,M,4932
5046,1975-08-05,F,4851
5047,1975-08-05,M,4766
5048,1975-08-06,F,4646
5049,1975-08-06,M,5007
5050,1975-08-07,F,4426
5051,1975-08-07,M,4840
5052,1975-08-08,F,4598
5053,1975-08-08,M,4655
5054,1975-08-09,F,4000
5055,1975-08-09,M,4016
5056,1975-08-10,F,3780
5057,1975-08-10,M,3906
5058,1975-08-11,F,4548
5059,1975-08-11,M,4847
5060,1975-08-12,F,4824
5061,1975-08-12,M,5000
5062,1975-08-13,F,4609
5063,1975-08-13,M,4884
5064,1975-08-14,F,4673
5065,1975-08-14,M,4895
5066,1975-08-15,F,4582
5067,1975-08-15,M,5061
5068,1975-08-16,F,4163
5069,1975-08-16,M,4342
5070,1975-08-17,F,3946
5071,1975-08-17,M,4099
5072,1975-08-18,F,4430
5073,1975-08-18,M,4685
5074,1975-08-19,F,4642
5075,1975-08-19,M,4882
5076,1975-08-20,F,4672
5077,1975-08-20,M,4808
5078,1975-08-21,F,4531
5079,1975-08-21,M,4747
5080,1975-08-22,F,4660
5081,1975-08-22,M,4783
5082,1975-08-23,F,4059
5083,1975-08-23,M,4306
5084,1975-08-24,F,3934
5085,1975-08-24,M,4048
5086,1975-08-25,F,4477
5087,1975-08-25,M,4937
5088,1975-08-26,F,4922
5089,1975-08-26,M,4985
5090,1975-08-27,F,4679
5091,1975-08-27,M,4778
5092,1975-08-28,F,4604
5093,1975-08-28,M,4767
5094,1975-08-29,F,4674
5095,1975-08-29,M,4913
5096,1975-08-30,F,4003
5097,1975-08-30,M,4278
5098,1975-08-31,F,3786
5099,1975-08-31,M,3874
5102,1975-09-01,F,3780
5103,1975-09-01,M,4024
5104,1975-09-02,F,4668
5105,1975-09-02,M,4757
5106,1975-09-03,F,4543
5107,1975-09-03,M,4986
5108,1975-09-04,F,4525
5109,1975-09-04,M,4788
5110,1975-09-05,F,4673
5111,1975-09-05,M,4852
5112,1975-09-06,F,4142
5113,1975-09-06,M,4324
5114,1975-09-07,F,3832
5115,1975-09-07,M,4150
5116,1975-09-08,F,4428
5117,1975-09-08,M,4825
5118,1975-09-09,F,4719
5119,1975-09-09,M,4943
5120,1975-09-10,F,4551
5121,1975-09-10,M,4714
5122,1975-09-11,F,4559
5123,1975-09-11,M,4783
5124,1975-09-12,F,4825
5125,1975-09-12,M,5188
5126,1975-09-13,F,4072
5127,1975-09-13,M,4238
5128,1975-09-14,F,3808
5129,1975-09-14,M,3937
5130,1975-09-15,F,4600
5131,1975-09-15,M,4782
5132,1975-09-16,F,4737
5133,1975-09-16,M,5076
5134,1975-09-17,F,4632
5135,1975-09-17,M,4959
5136,1975-09-18,F,4711
5137,1975-09-18,M,5032
5138,1975-09-19,F,4817
5139,1975-09-19,M,5093
5140,1975-09-20,F,4189
5141,1975-09-20,M,4352
5142,1975-09-21,F,4014
5143,1975-09-21,M,4203
5144,1975-09-22,F,4677
5145,1975-09-22,M,4893
5146,1975-09-23,F,4736
5147,1975-09-23,M,5197
5148,1975-09-24,F,4646
5149,1975-09-24,M,4933
5150,1975-09-25,F,4518
5151,1975-09-25,M,4912
5152,1975-09-26,F,4666
5153,1975-09-26,M,4913
5154,1975-09-27,F,4234
5155,1975-09-27,M,4398
5156,1975-09-28,F,3999
5157,1975-09-28,M,3972
5158,1975-09-29,F,4682
5159,1975-09-29,M,4714
5160,1975-09-30,F,4628
5161,1975-09-30,M,5037
5166,1975-10-01,F,4777
5167,1975-10-01,M,4955
5168,1975-10-02,F,4618
5169,1975-10-02,M,4817
5170,1975-10-03,F,4472
5171,1975-10-03,M,4814
5172,1975-10-04,F,4108
5173,1975-10-04,M,4202
5174,1975-10-05,F,3893
5175,1975-10-05,M,4072
5176,1975-10-06,F,4567
5177,1975-10-06,M,4614
5178,1975-10-07,F,4664
5179,1975-10-07,M,4800
5180,1975-10-08,F,4475
5181,1975-10-08,M,4777
5182,1975-10-09,F,4569
5183,1975-10-09,M,4660
5184,1975-10-10,F,4504
5185,1975-10-10,M,4708
5186,1975-10-11,F,3925
5187,1975-10-11,M,4060
5188,1975-10-12,F,3692
5189,1975-10-12,M,3909
5190,1975-10-13,F,4430
5191,1975-10-13,M,4467
5192,1975-10-14,F,4498
5193,1975-10-14,M,4711
5194,1975-10-15,F,4489
5195,1975-10-15,M,4745
5196,1975-10-16,F,4363
5197,1975-10-16,M,4362
5198,1975-10-17,F,4342
5199,1975-10-17,M,4641
5200,1975-10-18,F,3887
5201,1975-10-18,M,3832
5202,1975-10-19,F,3660
5203,1975-10-19,M,3674
5204,1975-10-20,F,4169
5205,1975-10-20,M,4435
5206,1975-10-21,F,4385
5207,1975-10-21,M,4534
5208,1975-10-22,F,4225
5209,1975-10-22,M,4347
5210,1975-10-23,F,4212
5211,1975-10-23,M,4421
5212,1975-10-24,F,4377
5213,1975-10-24,M,4509
5214,1975-10-25,F,3737
5215,1975-10-25,M,3960
5216,1975-10-26,F,3541
5217,1975-10-26,M,3901
5218,1975-10-27,F,4065
5219,1975-10-27,M,4532
5220,1975-10-28,F,4196
5221,1975-10-28,M,4565
5222,1975-10-29,F,4231
5223,1975-10-29,M,4482
5224,1975-10-30,F,4236
5225,1975-10-30,M,4291
5226,1975-10-31,F,4132
5227,1975-10-31,M,4416
5229,1975-11-01,F,3773
5230,1975-11-01,M,3943
5231,1975-11-02,F,3484
5232,1975-11-02,M,3738
5233,1975-11-03,F,4309
5234,1975-11-03,M,4502
5235,1975-11-04,F,4374
5236,1975-11-04,M,4628
5237,1975-11-05,F,4145
5238,1975-11-05,M,4469
5239,1975-11-06,F,4344
5240,1975-11-06,M,4469
5241,1975-11-07,F,4352
5242,1975-11-07,M,4561
5243,1975-11-08,F,3911
5244,1975-11-08,M,4013
5245,1975-11-09,F,3614
5246,1975-11-09,M,3908
5247,1975-11-10,F,4295
5248,1975-11-10,M,4637
5249,1975-11-11,F,4308
5250,1975-11-11,M,4618
5251,1975-11-12,F,4150
5252,1975-11-12,M,4368
5253,1975-11-13,F,4377
5254,1975-11-13,M,4445
5255,1975-11-14,F,4381
5256,1975-11-14,M,4615
5257,1975-11-15,F,3783
5258,1975-11-15,M,3813
5259,1975-11-16,F,3591
5260,1975-11-16,M,3711
5261,1975-11-17,F,4135
5262,1975-11-17,M,4425
5263,1975-11-18,F,4381
5264,1975-11-18,M,4415
5265,1975-11-19,F,4390
5266,1975-11-19,M,4545
5267,1975-11-20,F,4177
5268,1975-11-20,M,4358
5269,1975-11-21,F,4432
5270,1975-11-21,M,4617
5271,1975-11-22,F,3796
5272,1975-11-22,M,3967
5273,1975-11-23,F,3547
5274,1975-11-23,M,3845
5275,1975-11-24,F,4388
5276,1975-11-24,M,4485
5277,1975-11-25,F,4628
5278,1975-11-25,M,4847
5279,1975-11-26,F,4367
5280,1975-11-26,M,4543
5281,1975-11-27,F,3556
5282,1975-11-27,M,3800
5283,1975-11-28,F,4140
5284,1975-11-28,M,4254
5285,1975-11-29,F,3699
5286,1975-11-29,M,3867
5287,1975-11-30,F,3599
5288,1975-11-30,M,3898
5292,1975-12-01,F,4239
5293,1975-12-01,M,4595
5294,1975-12-02,F,4308
5295,1975-12-02,M,4794
5296,1975-12-03,F,4329
5297,1975-12-03,M,4484
5298,1975-12-04,F,4301
5299,1975-12-04,M,4370
5300,1975-12-05,F,4315
5301,1975-12-05,M,4541
5302,1975-12-06,F,3801
5303,1975-12-06,M,3932
5304,1975-12-07,F,3628
5305,1975-12-07,M,3800
5306,1975-12-08,F,4303
5307,1975-12-08,M,4608
5308,1975-12-09,F,4389
5309,1975-12-09,M,4635
5310,1975-12-10,F,4337
5311,1975-12-10,M,4621
5312,1975-12-11,F,4261
5313,1975-12-11,M,4517
5314,1975-12-12,F,4419
5315,1975-12-12,M,4605
5316,1975-12-13,F,3791
5317,1975-12-13,M,4074
5318,1975-12-14,F,3641
5319,1975-12-14,M,3887
5320,1975-12-15,F,4461
5321,1975-12-15,M,4609
5322,1975-12-16,F,4714
5323,1975-12-16,M,4842
5324,1975-12-17,F,4577
5325,1975-12-17,M,4635
5326,1975-12-18,F,4582
5327,1975-12-18,M,4786
5328,1975-12-19,F,4550
5329,1975-12-19,M,4778
5330,1975-12-20,F,3894
5331,1975-12-20,M,4018
5332,1975-12-21,F,3629
5333,1975-12-21,M,3719
5334,1975-12-22,F,4232
5335,1975-12-22,M,4353
5336,1975-12-23,F,4266
5337,1975-12-23,M,4501
5338,1975-12-24,F,3738
5339,1975-12-24,M,3999
5340,1975-12-25,F,3421
5341,1975-12-25,M,3724
5342,1975-12-26,F,4187
5343,1975-12-26,M,4411
5344,1975-12-27,F,3974
5345,1975-12-27,M,3976
5346,1975-12-28,F,3624
5347,1975-12-28,M,3704
5348,1975-12-29,F,4509
5349,1975-12-29,M,4888
5350,1975-12-30,F,4942
5351,1975-12-30,M,5202
5352,1975-12-31,F,4549
5353,1975-12-31,M,5029
5356,1976-01-01,F,3591
5357,1976-01-01,M,3711
5358,1976-01-02,F,3889
5359,1976-01-02,M,4105
5360,1976-01-03,F,3625
5361,1976-01-03,M,3833
5362,1976-01-04,F,3550
5363,1976-01-04,M,3701
5364,1976-01-05,F,4035
5365,1976-01-05,M,4217
5366,1976-01-06,F,4289
5367,1976-01-06,M,4656
5368,1976-01-07,F,4232
5369,1976-01-07,M,4379
5370,1976-01-08,F,4137
5371,1976-01-08,M,4280
5372,1976-01-09,F,4210
5373,1976-01-09,M,4375
5374,1976-01-10,F,3730
5375,1976-01-10,M,3904
5376,1976-01-11,F,3609
5377,1976-01-11,M,3627
5378,1976-01-12,F,4220
5379,1976-01-12,M,4488
5380,1976-01-13,F,4344
5381,1976-01-13,M,4704
5382,1976-01-14,F,4322
5383,1976-01-14,M,4629
5384,1976-01-15,F,4307
5385,1976-01-15,M,4429
5386,1976-01-16,F,4299
5387,1976-01-16,M,4548
5388,1976-01-17,F,3954
5389,1976-01-17,M,4015
5390,1976-01-18,F,3565
5391,1976-01-18,M,3583
5392,1976-01-19,F,4404
5393,1976-01-19,M,4489
5394,1976-01-20,F,4425
5395,1976-01-20,M,4577
5396,1976-01-21,F,4124
5397,1976-01-21,M,4515
5398,1976-01-22,F,4383
5399,1976-01-22,M,4510
5400,1976-01-23,F,4311
5401,1976-01-23,M,4460
5402,1976-01-24,F,3812
5403,1976-01-24,M,4054
5404,1976-01-25,F,3698
5405,1976-01-25,M,3821
5406,1976-01-26,F,4154
5407,1976-01-26,M,4396
5408,1976-01-27,F,4310
5409,1976-01-27,M,4567
5410,1976-01-28,F,4119
5411,1976-01-28,M,4540
5412,1976-01-29,F,4169
5413,1976-01-29,M,4530
5414,1976-01-30,F,4198
5415,1976-01-30,M,4594
5416,1976-01-31,F,3706
5417,1976-01-31,M,3996
5420,1976-02-01,F,3668
5421,1976-02-01,M,3804
5422,1976-02-02,F,4360
5423,1976-02-02,M,4498
5424,1976-02-03,F,4334
5425,1976-02-03,M,4512
5426,1976-02-04,F,4240
5427,1976-02-04,M,4526
5428,1976-02-05,F,4174
5429,1976-02-05,M,4500
5430,1976-02-06,F,4276
5431,1976-02-06,M,4541
5432,1976-02-07,F,3654
5433,1976-02-07,M,4030
5434,1976-02-08,F,3642
5435,1976-02-08,M,3714
5436,1976-02-09,F,4220
5437,1976-02-09,M,4321
5438,1976-02-10,F,4565
5439,1976-02-10,M,4657
5440,1976-02-11,F,4358
5441,1976-02-11,M,4349
5442,1976-02-12,F,4296
5443,1976-02-12,M,4483
5444,1976-02-13,F,4142
5445,1976-02-13,M,4524
5446,1976-02-14,F,3848
5447,1976-02-14,M,4007
5448,1976-02-15,F,3456
5449,1976-02-15,M,3874
5450,1976-02-16,F,4174
5451,1976-02-16,M,4402
5452,1976-02-17,F,4393
5453,1976-02-17,M,4679
5454,1976-02-18,F,4264
5455,1976-02-18,M,4562
5456,1976-02-19,F,4186
5457,1976-02-19,M,4413
5458,1976-02-20,F,4239
5459,1976-02-20,M,4606
5460,1976-02-21,F,3862
5461,1976-02-21,M,3890
5462,1976-02-22,F,3596
5463,1976-02-22,M,3741
5464,1976-02-23,F,4202
5465,1976-02-23,M,4485
5466,1976-02-24,F,4321
5467,1976-02-24,M,4413
5468,1976-02-25,F,4185
5469,1976-02-25,M,4387
5470,1976-02-26,F,4243
5471,1976-02-26,M,4471
5472,1976-02-27,F,4328
5473,1976-02-27,M,4414
5474,1976-02-28,F,3929
5475,1976-02-28,M,4003
5476,1976-02-29,F,3681
5477,1976-02-29,M,3878
5481,1976-03-01,F,4369
5482,1976-03-01,M,4490
5483,1976-03-02,F,4378
5484,1976-03-02,M,4661
5485,1976-03-03,F,4339
5486,1976-03-03,M,4510
5487,1976-03-04,F,4202
5488,1976-03-04,M,4415
5489,1976-03-05,F,4205
5490,1976-03-05,M,4500
5491,1976-03-06,F,3715
5492,1976-03-06,M,3845
5493,1976-03-07,F,3628
5494,1976-03-07,M,3624
5495,1976-03-08,F,4159
5496,1976-03-08,M,4270
5497,1976-03-09,F,4279
5498,1976-03-09,M,4433
5499,1976-03-10,F,4153
5500,1976-03-10,M,4401
5501,1976-03-11,F,4195
5502,1976-03-11,M,4366
5503,1976-03-12,F,4214
5504,1976-03-12,M,4440
5505,1976-03-13,F,3744
5506,1976-03-13,M,3930
5507,1976-03-14,F,3541
5508,1976-03-14,M,3593
5509,1976-03-15,F,4168
5510,1976-03-15,M,4299
5511,1976-03-16,F,4221
5512,1976-03-16,M,4415
5513,1976-03-17,F,4248
5514,1976-03-17,M,4433
5515,1976-03-18,F,4119
5516,1976-03-18,M,4353
5517,1976-03-19,F,4255
5518,1976-03-19,M,4368
5519,1976-03-20,F,3903
5520,1976-03-20,M,3987
5521,1976-03-21,F,3615
5522,1976-03-21,M,3769
5523,1976-03-22,F,4153
5524,1976-03-22,M,4362
5525,1976-03-23,F,4260
5526,1976-03-23,M,4603
5527,1976-03-24,F,3995
5528,1976-03-24,M,4394
5529,1976-03-25,F,4161
5530,1976-03-25,M,4462
5531,1976-03-26,F,4363
5532,1976-03-26,M,4381
5533,1976-03-27,F,3690
5534,1976-03-27,M,4035
5535,1976-03-28,F,3555
5536,1976-03-28,M,3712
5537,1976-03-29,F,4196
5538,1976-03-29,M,4303
5539,1976-03-30,F,4311
5540,1976-03-30,M,4507
5541,1976-03-31,F,4223
5542,1976-03-31,M,4430
5545,1976-04-01,F,4126
5546,1976-04-01,M,4210
5547,1976-04-02,F,4250
5548,1976-04-02,M,4391
5549,1976-04-03,F,3646
5550,1976-04-03,M,3937
5551,1976-04-04,F,3588
5552,1976-04-04,M,3843
5553,1976-04-05,F,4106
5554,1976-04-05,M,4173
5555,1976-04-06,F,4125
5556,1976-04-06,M,4461
5557,1976-04-07,F,4223
5558,1976-04-07,M,4345
5559,1976-04-08,F,4137
5560,1976-04-08,M,4370
5561,1976-04-09,F,4020
5562,1976-04-09,M,4267
5563,1976-04-10,F,3598
5564,1976-04-10,M,3784
5565,1976-04-11,F,3451
5566,1976-04-11,M,3605
5567,1976-04-12,F,4171
5568,1976-04-12,M,4361
5569,1976-04-13,F,4135
5570,1976-04-13,M,4324
5571,1976-04-14,F,4141
5572,1976-04-14,M,4553
5573,1976-04-15,F,4107
5574,1976-04-15,M,4476
5575,1976-04-16,F,4063
5576,1976-04-16,M,4195
5577,1976-04-17,F,3741
5578,1976-04-17,M,3797
5579,1976-04-18,F,3446
5580,1976-04-18,M,3653
5581,1976-04-19,F,4062
5582,1976-04-19,M,4265
5583,1976-04-20,F,4438
5584,1976-04-20,M,4598
5585,1976-04-21,F,4098
